name,lambert_x,lambert_y
Niedergallmigg,195545.91196219999,360226.8695814237
Schmiedtal,305805.51202384726,411324.7471191678
Mitterland,307169.2732057339,410393.69257800747
Almen,299030.55363072985,411038.6364221787
Noppenberg,318271.6017358076,418161.7419475792
Eiberg,317015.0563621214,418716.9968317989
Praschberg,317144.3069092853,419846.8751224419
Gränzing,318720.018429179,420108.42434835434
Hausern,318020.4811278967,417467.5474430984
Oberlangkampfen,306479.3369480058,403121.2605519816
Morsbach,310482.4683978127,407912.6072971141
Kufstein-Stadtberg,315029.0300296043,409513.81202998105
Wagrain-Mühltal,317132.94732352137,416151.42541242763
Oberbuchberg,318955.1984459853,415038.5864149565
Nussham,318133.44029208814,416330.9049213268
Kaisertal,316747.98432673706,411035.80937284324
Eichelwang,313946.6884496555,411707.4456442725
Penningberg,309070.84315733425,392023.34854936413
Glantersberg,310580.30259462126,390387.6075800769
Volderwald,264135.26824934897,376422.3537562508
Wildmoos,234492.4758908186,383591.240987855
Gagers,250296.4838320307,364722.65367211774
Pollingberg,234433.68079860325,377126.69919716194
Obfeldes,257131.3272195068,359991.2936608251
Toblaten,237405.6655471658,376911.0795388613
Hattingerberg,235443.03493222938,376546.17436549906
Heiligkreuz,261141.61241333088,377818.0596018983
Bachl,243575.30960933093,372349.89561129175
Kristen,245645.43675570373,373469.38540781755
Wollbell,244343.6933196557,373678.5282339733
Kristenhöfe,246414.8734226736,373649.5490158303
Omesmühle,245545.25753672794,372878.7490101624
Gurgl,225163.279712193,333333.8578733867
Schlierenzau,212702.86698318823,374208.0971218562
Nöstl,576269.884413664,372192.1828945782
Büchl,575535.203668758,372010.976343642
Raas,574907.8308093715,372920.6479866924
Untergroßau,587612.4771193648,358656.8716511298
Frösau,588397.0458411223,357016.47444823943
Feistritzwald,589489.1650533976,406228.2621305939
Kleinpesendorf,586824.5942116651,367773.9594827974
Romatschachen,586075.1721109975,369194.06699343864
Hintertober,562612.460954812,382108.73952254653
Affental,570233.6441551917,373596.91602478176
Hohenkogl,571233.200305806,367463.47958156187
Dorfviertel,582916.0206495817,388951.5734852534
Berg- und Hinterleitenviertel,582727.06614454,388677.382247366
Gschmaier,592314.3038418919,361660.99801765475
Tulwitzviertl,558811.7490563941,376558.08785278164
Besendorf,467972.4308141624,314944.153372664
Teichalm,560795.7578670938,385283.27597828396
Nechnitz,558011.5404770897,379793.3940517884
Fladnitz-Tober,562954.4105697346,378901.31940375734
Viertelfeistritz,577790.6777055906,375517.56410960294
Wollsdorferegg,579600.1406899632,363306.10967108514
Gösselsberg,465185.80482703605,312817.3397640763
Gramilach,469039.3693377275,315417.21132903174
Grintschach,464294.74191933946,313858.14385014214
Kadöll,467460.11724182765,314183.7812311826
Maria Feicht-Gegend,468075.3591686525,312689.5641821828
Ligistberg,541966.457334106,345661.29569583293
Dietenberg,543271.5478658163,345719.5809316104
Mautbrücken,465659.2305609697,313612.6934244102
Hadergasse,534880.8343344345,366091.1167424619
Meschkowitz,468518.84738111455,315184.1464183768
Piberegg Rollsiedlung,534983.742146048,356526.12706396077
Wieden-Klausen,591922.086652813,324152.4883819418
Karla,594467.9178435992,323231.35038802214
Grub II,593800.7661696395,330115.6558221709
Oberrosenberg,582582.3176052287,324177.5547185559
Unterrosenberg,583615.1247175895,323882.20268760715
Lödersdorf I,598781.6265869623,343189.55274777394
Lödersdorf II,600208.5048151001,345165.06773352996
Grub I,597040.7361777902,350776.51384073775
Glatzental,586030.9845819578,333701.36461355723
Altneudörfl,601427.6356391786,314367.4515640205
Neuzeltweg,506289.1735884405,366614.9618416205
Paindorf,467246.6737149538,314707.7377116671
Schwambach,464700.9131607482,313619.96129251085
Sankt Kathrein am Offenegg I Viertel,569726.052542943,379929.4490055777
Unterglanegg,463645.03745842964,314613.43512948975
Sankt Kathrein am Offenegg II Viertel,568481.8378336371,383187.3644945156
Möbersdorfsiedlung,508539.5387522333,365484.2345243236
Görzberg,446120.59329596057,323191.1621603621
Klatzenberg,452287.18610361527,317988.82993909623
Kösting,453615.0775828107,317915.0134489387
Pojedl,454026.10593843163,314807.2803230593
Schleichenfeld,454625.4414304934,315075.4028343987
Spitzenbichl,451846.1077092002,318824.0189488251
Rohrbach-Berg,448886.6802299457,520115.35671935696
Gutenberg-Stenzengreith,565696.6604234239,370448.20277823694
Pischelsdorf am Kulm,585622.9402090064,367873.90330363996
Tragöß-Sankt Katharein,530662.5507567992,404218.41140139475
Sankt Barbara im Mürztal,560856.221176234,412116.3819481246
Feistritztal,589352.6126167283,369296.6143658487
Waldbach-Mönichwald,590710.9500462132,400810.7790800622
Kirchbach in der Steiermark,576927.667433032,340396.18811716605
Sölk,448460.6374009891,381184.5694655804
Dobl-Zwaring,556710.0827588107,337596.1563604772
Fernitz-Mellach,565599.7263213568,341739.40332293976
Gratwein-Straßengel,545628.409651004,361793.11359876953
Raaba-Grambach,565416.9596384793,349520.88176352624
Seiersberg-Pirka,556402.4768702639,347039.5476325471
Unterpremstätten-Zettling,557743.7126486149,342584.9302743906
Ehrenhausen an der Weinstraße,571509.6054091589,314515.009346433
Leutschach an der Weinstraße,563761.6446198605,309073.7347188797
Sankt Veit in der Südsteiermark,578097.168842925,321659.5572050456
Schwarzautal,576261.1138288454,331195.33011423796
Straß-Spielfeld,574358.6164090736,315989.7312336834
Irdning-Donnersbachtal,460690.7573199258,389555.0604199758
Michaelerberg-Pruggern,441314.2442366863,387772.7413065145
Mitterberg-Sankt Martin,447111.4981026093,398288.3517635539
Stainach-Pürgg,455698.24912514526,406906.3648941666
Krakau,447663.4903309486,368542.97587073036
Neumarkt in der Steiermark,483168.18043735105,352894.98097646143
Oberwölz,471062.76814578305,371804.04537087586
Sankt Georgen am Kreischberg,456081.8037411389,355224.2031827634
Stadl-Predlitz,445811.865549654,346744.0455460027
Teufenbach-Katsch,473597.6582478746,360248.92777842935
Geistthal-Södingberg,538291.1720213452,362067.8388209082
Hirschegg-Pack,522766.1508716336,346233.0076476028
Söding-Sankt Johann,546337.9227495473,346815.5840417221
Pöls-Oberkurzheim,493761.35161323694,371162.388096164
Sankt Marein-Feistritz,514558.05375564884,379980.6086303042
Alt-Ossiach,451251.1059668742,309438.8054977311
Plaß,439478.5939382104,324174.6830441896
Riederhof,553500.1222907469,348048.5232561631
Laing,508063.9296652306,366461.4885612596
Ingering I,510313.2500057977,370079.03009323217
Einhörn,511352.2335032505,370572.7384210769
Sonnwenddorf,510231.75737157627,377349.1327807782
Rach,495049.84044602985,364659.6100667296
Schütt,520155.2363239877,376244.1835498223
Buggl in Bach,462427.97038394626,319283.3320007548
Gall,463311.9502643771,318086.3977475865
Gasmai,466316.4683409878,320528.5856288383
Göschl,461484.30690594984,319583.9401577497
Hafenberg,461616.579451525,317418.620350264
Grai,462039.7845843802,320832.7700760579
Pichlhofen,488220.3610116886,368703.95766701084
Sankt Johann am Tauern Sonnseite,485688.9587055483,384966.9401594773
Sankt Johann am Tauern Schattseite,485360.9659289776,385696.60208632704
Kleingradenegg,462182.72128432686,317160.7928236108
Sauerbrunn,493246.8272968837,368398.80417244416
Reggen,461215.0456566241,318794.37600096315
Paßhammer,497803.0527929571,368132.3821522575
Retschitz-Simonhöhe,463945.085153025,319039.11499022413
Paig,496474.88901919994,366234.1484112544
Offenburg,495036.0338000613,371725.95424783137
Allerheiligengraben,497618.0009240311,371258.64330599736
Sankt Anna-Feriensiedlung,501452.3057029325,349920.8797734836
Kathal in Obdachegg,503812.2351237241,354146.4624882005
Reifersdorf,513519.63505112584,370504.0720346393
Neuhautzenbichl,512260.4302126273,370032.47170229536
Vorstadt,471704.97006745683,367405.2432498392
Laßnitz-Lambrecht,467454.09026459017,351610.14223581646
Wolfsbachau,500524.8627015543,424083.61532706395
Reiflingviertel,497344.1353996027,420795.5884625418
Breitau,495363.4034227446,423932.1656004824
Bergerviertel,495823.03680000454,422168.07494204957
Moosberg auch Sonnberg,451792.08143694565,396910.3509696545
Niedermoos,470769.3465381853,404167.6191109074
Lassing-Kirchdorf,469979.3972905448,403381.3854384478
Bleiberg,455387.5374857724,399682.87248438783
Archkogl,437069.16577976645,413249.79896098
Taupitzalm,448996.87940829364,410709.6164871622
Eßling,499726.39215222746,425711.33326580375
Lupitsch,429563.00609981606,414536.5665641399
Unterkurzheim,525114.4641365092,393481.63350322377
Untergimplach,525201.3467870128,393186.3379800124
Laintal,528398.0299795734,393133.226389884
Lichtensteinerberg,524415.1038693298,379679.6229261393
Köllach,537313.6092005009,390655.6896704985
Lochitz,530478.6556848645,381256.09597992804
Sparsbach,521489.22706456704,388951.2639867412
Mochl,521099.4700046326,391836.7894938914
Tillmitsch Rechts der Laßnitz,565780.0574272973,325815.8573050657
Tillmitsch Links der Laßnitz,566818.319862926,325524.44231158495
Stiefingberg,570501.8368264936,333615.7118008863
Stangersdorf-Gewerbegebiet,566064.0282571067,329918.17309622
Jöß-Gewerbegebiet,566240.7442439336,329509.03067337815
Gauitsch,562443.6727778881,322299.1266121948
Brudersegg,559702.7919681265,320932.1363618672
Felgitsch,570571.5277639576,339681.37353843544
Götzau,570209.8345140587,338991.87684577797
Aschnull,568598.8435544531,339768.2883849377
Zieregg,573970.7268331852,311990.5880206274
Grubtal,568373.5739974999,316831.9069663668
Elsenau,610029.6487098362,397382.9588784212
Hiltenwiesen,385278.69344523194,455982.9914604947
Schmiedviertel,590437.9613715416,398197.9193811305
Rieglerviertel,586869.6964847605,401477.0209920658
Karnerviertel,592563.5002276251,399666.98792969156
Elsenau Sparberegg,610560.6632684772,397253.9850201318
Köppel,595572.0220108879,397495.79092994705
Schölbing,601884.6559455495,377062.2788158562
Kaltenegg,584954.3886508478,400906.18039925117
Schnellerviertel,594712.6345555303,390221.7196879517
Rohrbachschlag,601017.9629828229,390259.04784732684
Zeil-Pöllau,588882.2539381249,383414.4507246213
Steirisch Tauchen,604638.9097825771,401272.1912250342
Sparberegg,609508.8075300185,395505.998260255
Dietersdorf bei Fürstenfeld,609745.819168723,350538.2700332869
Nestelberg im Ilztal,593061.5751116314,357724.3299245378
Maierhofbergen,602945.2211927706,353725.9293064708
Kleinlungitz,599703.6276685592,388436.0430118814
Oberwaldbauern,605281.1792495089,391611.74180918746
Land-Übelbach,545478.7790001717,370763.8792964583
Uttenthal,448791.9579111599,480530.04168623034
Rittolach,461613.8331657629,319660.95924691856
Rogg,460942.7197713197,316887.5021313112
Simonhöhe,463596.7644639886,319960.1336389035
Stattenberg,464561.49670729,316682.1202761177
Trenk,461948.32284476375,318212.19652974233
Tumpf,464308.99023123214,315919.2988350671
Deblach,467651.4143090962,315202.0016564233
Glantscha,466610.8333100342,312573.8835377712
Thoneben,553983.2454473893,366879.09096984845
Markterviertl,555101.2485645964,369661.17207152024
Plankenwarth,549862.6534943186,356215.0634494191
Sankt Marein bei Graz-Umgebung,579436.7214269101,349579.4212594535
Sankt Marein bei Graz-Markt,578541.4297103249,348820.82620156277
Zaunstein,577326.1683997142,353159.1068823887
Langegg-Ort,574610.4346896373,353536.58653925546
Kogelbuch,573982.9569942928,353957.72616781294
Schaftal,565929.4425014062,359355.57932014484
Schadendorfberg,550024.7231342102,346392.91018918715
Neureiteregg,547880.3792352163,350711.9960262757
Altreiteregg,546849.1235739097,349236.98215894494
Badegg,553047.6560476234,344896.69259669166
Schweizerfabrik,550324.462841766,377517.58105557784
Maria Ebenort,549701.2896591878,378058.16573647317
Leutnant Günther-Siedlung,548982.2274462424,377682.56047435664
Brunnhof,550857.9524447498,376299.12316089123
Gieselegg,547182.6604993362,316938.7867143722
Graggerer,551726.0082689547,334301.3800456133
Lichtenhof,546310.3377640471,337607.53126880154
Bergla,547998.0556334205,318500.7856210917
Tobisberg,555770.805316411,334322.06430159975
Tobis,556440.3519269259,331472.307722752
Heuholz,550692.8617582017,339490.94646215905
Blumegg,551206.9808816058,338764.9949436784
Petzelsdorf in der Weststeiermark,551203.1710791716,327438.9528980348
Kornriegl,547038.8462153228,308212.6736648418
Rastal,535988.5453770052,398130.71879442036
Pichl-Großdorf,530900.0411747606,402475.26609144267
Lonschitz,538059.2222361721,403024.14645212423
Unteralm,563986.7516622023,398691.4023144888
Retsch,565009.4967948969,396421.58858864754
Sonnleiten-Wieden,553642.615769698,397014.4365518112
Schaldorf,553394.7569902949,398571.7861131653
Scheuchenegg,552272.4005152524,400120.74938754924
Nechelheim,552283.0021854612,400233.44509148784
Mödersdorf,551205.9053508588,399563.22860830463
Fuscht,550401.0371753911,400349.4141087765
Althadersdorf,555953.1694838293,401918.6535620773
Dürrenthal,563696.3004377537,420710.8637928441
Pernreit,575628.6454456236,415080.8480710322
Eichhorntal,574642.179601402,416194.43657060433
Kohleben,574005.6618773495,417559.0742621152
Walstern,552434.3577884972,436490.09527103975
Rechengraben,550543.2025727277,432477.0909341378
Mooshuben,550574.5619351203,430891.7797271665
Freingraben,550940.1239394138,427705.6432461832
Krieglach-Schwöbing,569817.9094831224,407712.0200465573
Freßnitzgraben,567609.8545727875,404749.53372955695
Sölsnitz,554579.0118456668,398005.27775624115
Emberg bei Kapfenberg,544226.8870215055,396132.27142853197
Wiener Vorstadt,546437.6831903013,392066.7889376655
Urgental,543763.8101790881,391453.9634708287
Picheldorf,540241.0291364575,391947.21072013676
Kraß,456304.7478908825,315737.6771939732
Bach-Sankt Urban,463464.06777069037,316838.3023670921
Apetig,454856.9195235812,313056.63263349514
Burgrad,455268.4701798497,311713.91919995286
Golk,449556.65599461546,311405.25331788976
Langacker,454474.91554786207,313279.0157868648
Tscherneitsch,455119.52458167344,313369.5501972446
Regin,454651.90347484936,313280.6448854571
Eden,458168.3941926481,319953.28287333064
Fuchsgruben,457139.23581210326,320145.79635669757
Felfern,459744.48778766615,320927.12213898543
Glabegg,457848.7183346984,320146.0086133396
Jeinitz,459947.3680820716,319628.2743075313
Prapra,459126.8681370264,318297.9806381613
Regenfeld,458809.5757626538,320924.4381545596
Rotapfel,460907.13583047915,320124.37652413733
Sassl,459959.87556369934,321929.73195070866
Severgraben,456782.4870788966,322539.38326775655
Wabl,456880.8611414729,321497.61472978536
Wiggis,458252.5287825322,318992.62581031024
Gurina,381217.20890466764,307532.3020292083
Monsell,379086.4736736505,307254.55004369654
Rüben,380376.2202571876,307691.9298025556
Wieserberg,382403.0476800147,307250.4647395052
Regitt,394464.41987677617,308236.26698970795
Braunitzen,405863.4308848378,302522.30841357727
Danz,396348.5353060242,302825.4478748236
Eggforst,404842.7144063887,303042.1859823009
Kühwegboden,402652.27059071517,301903.5056141522
Neuprießenegg,402630.2064770112,303399.11991768517
Podlanig,401278.03367311275,301661.5694488287
Postran,400105.47761346534,302000.8422656255
Potschach,403479.60722981003,301361.99015361257
Presseggen,409138.7618345129,303218.61717752926
Radnigforst,402972.7784786805,304460.9043916883
Schinzengraben,411664.15297075274,302937.0470718313
Siebenbrünn,411391.1441663106,303431.7202570634
Schmidt,394542.13745046355,300580.0528861396
Sonnleitn,394051.02467929217,297994.3187718056
Süßenberg,405546.00477604114,301159.9141211286
Wittenig,410890.8203240752,302492.67716581374
Zuchen,409425.87661816325,303835.5652625896
